timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-04-27 00:00:00,63770.0,63779.26,63770.0,63779.25,7.80531,1714176059999,497771.56011450,596,6.29381000,401375.56396700,0
2024-04-27 00:01:00,63779.26,63779.26,63765.68,63765.69,7.1466,1714176119999,455724.11192200,518,1.37524000,87694.00992820,0
2024-04-27 00:02:00,63765.69,63773.95,63765.68,63768.0,11.76796,1714176179999,750416.19659280,625,5.26579000,335782.07386640,0
2024-04-27 00:03:00,63768.0,63778.43,63767.99,63771.48,5.61841,1714176239999,358298.73987320,475,4.04975000,258256.61439940,0
2024-04-27 00:04:00,63771.48,63785.3,63771.48,63785.3,5.88592,1714176299999,375413.13085070,475,5.50271000,350970.75129860,0
2024-04-27 00:05:00,63785.3,63785.3,63766.0,63766.01,7.66611,1714176359999,488931.37623810,528,0.56952000,36324.28319830,0
2024-04-27 00:06:00,63766.0,63766.01,63750.0,63750.01,4.46948,1714176419999,284955.55632920,450,0.27638000,17622.28159980,0
2024-04-27 00:07:00,63750.01,63774.32,63750.0,63774.32,4.77944,1714176479999,304729.17537650,427,4.23194000,269822.71595480,0
2024-04-27 00:08:00,63774.32,63776.05,63774.31,63774.32,9.02075,1714176539999,575302.96703710,401,1.96369000,125233.15820440,0
2024-04-27 00:09:00,63774.32,63784.47,63774.31,63784.47,15.52653,1714176599999,990235.94099030,441,14.75329000,940916.35189520,0
2024-04-27 00:10:00,63784.47,63784.47,63776.96,63776.96,3.69127,1714176659999,235435.29629090,460,0.49324000,31458.56595780,0
2024-04-27 00:11:00,63776.96,63776.97,63776.96,63776.97,0.9335,1714176719999,59535.79677020,269,0.46102000,29402.45870940,0
2024-04-27 00:12:00,63776.96,63783.38,63776.96,63783.37,2.03257,1714176779999,129633.80098560,277,1.76388000,112497.25906950,0
2024-04-27 00:13:00,63783.38,63865.79,63783.37,63865.79,23.80451,1714176839999,1519247.47837190,824,23.19602000,1480403.50385920,0
2024-04-27 00:14:00,63865.79,63904.0,63864.0,63904.0,17.05155,1714176899999,1089320.31731370,654,12.35103000,789028.22806590,0
