timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-05-04 00:00:00,62882.01,62911.45,62826.94,62826.94,63.33201,1714780859999,3982160.80295760,1587,39.58498000,2489315.11255490,0
2024-05-04 00:01:00,62826.95,62832.0,62808.04,62816.0,12.35882,1714780919999,776392.18067150,712,2.09946000,131894.59764760,0
2024-05-04 00:02:00,62816.0,62851.42,62815.99,62850.01,24.5338,1714780979999,1541410.12634570,934,20.03725000,1258877.72613920,0
2024-05-04 00:03:00,62850.01,62871.12,62824.24,62824.24,19.02602,1714781039999,1195664.03263330,871,5.65896000,355637.76269690,0
2024-05-04 00:04:00,62824.25,62846.0,62824.24,62845.99,14.87829,1714781099999,934819.03419970,792,11.14215000,700082.08291080,0
2024-05-04 00:05:00,62846.0,62851.0,62838.53,62850.99,11.51798,1714781159999,723858.00778440,603,8.87418000,557705.30351150,0
2024-05-04 00:06:00,62850.99,62896.4,62850.99,62896.4,11.26427,1714781219999,708142.55145110,721,9.43432000,593093.46321040,0
2024-05-04 00:07:00,62896.4,62896.4,62842.28,62869.17,21.68034,1714781279999,1362966.82920240,1037,10.34812000,650490.32380680,0
2024-05-04 00:08:00,62869.18,62885.14,62867.59,62884.92,22.75326,1714781339999,1430659.42630400,820,7.34026000,461513.91121600,0
2024-05-04 00:09:00,62884.91,62909.99,62837.36,62837.37,19.37891,1714781399999,1218450.37919720,917,7.03792000,442558.04624460,0
2024-05-04 00:10:00,62837.36,62837.38,62796.22,62809.99,11.93707,1714781459999,749836.89118340,798,4.74468000,298033.60154420,0
2024-05-04 00:11:00,62810.0,62835.68,62801.28,62835.67,15.51211,1714781519999,974315.30421900,850,11.04110000,693499.70354270,0
2024-05-04 00:12:00,62835.67,62858.22,62835.67,62850.0,8.53165,1714781579999,536231.53339250,502,4.20904000,264533.06405720,0
2024-05-04 00:13:00,62850.0,62867.7,62849.99,62858.02,22.56181,1714781639999,1418173.36508670,620,17.47782000,1098581.08739330,0
2024-05-04 00:14:00,62858.02,62917.36,62858.01,62917.36,15.80396,1714781699999,994192.07654680,697,13.10631000,824490.08311410,0
2024-05-04 00:15:00,62917.35,62957.74,62912.0,62928.0,25.44415,1714781759999,1601125.46764310,1038,11.77782000,741101.45122410,0
2024-05-04 00:16:00,62927.99,62934.0,62921.7,62933.99,14.4576,1714781819999,909761.73502910,553,11.11807000,699611.58437320,0
2024-05-04 00:17:00,62934.0,62952.16,62933.99,62940.0,11.17341,1714781879999,703279.92220280,504,7.08671000,446031.21020350,0
2024-05-04 00:18:00,62940.01,62940.01,62869.98,62869.99,13.68341,1714781939999,860738.14003560,631,2.74769000,172795.39577440,0
2024-05-04 00:19:00,62869.98,62893.93,62858.21,62893.36,8.7613,1714781999999,550854.82167780,596,6.28162000,394945.82144510,0
2024-05-04 00:20:00,62893.36,62901.99,62882.0,62899.46,15.15986,1714782059999,953456.88582060,599,10.02833000,630717.08121600,0
2024-05-04 00:21:00,62899.46,62899.46,62860.48,62869.99,11.52375,1714782119999,724571.67235200,616,3.40616000,214178.38810030,0
2024-05-04 00:22:00,62869.99,62870.0,62812.04,62812.04,11.60422,1714782179999,729138.11371800,610,1.82222000,114514.16410110,0
2024-05-04 00:23:00,62812.05,62828.77,62811.49,62811.49,6.11756,1714782239999,384295.86468970,525,3.75292000,235751.06181030,0
2024-05-04 00:24:00,62811.49,62812.06,62798.97,62799.77,22.05375,1714782299999,1385104.84668810,565,8.37685000,526095.74211760,0
2024-05-04 00:25:00,62799.76,62812.06,62786.0,62812.05,18.51087,1714782359999,1162423.49660990,956,13.76691000,864517.29952520,0
2024-05-04 00:26:00,62812.05,62842.29,62812.05,62842.28,10.10055,1714782419999,634598.69837390,660,8.58420000,539334.49537420,0
2024-05-04 00:27:00,62842.29,62849.34,62765.41,62765.42,21.75093,1714782479999,1365847.12257160,997,2.33983000,146927.03623220,0
2024-05-04 00:28:00,62765.41,62782.0,62765.41,62776.01,10.65621,1714782539999,668955.20288220,642,6.99536000,439132.22590210,0
2024-05-04 00:29:00,62776.01,62807.35,62776.0,62802.0,13.46671,1714782599999,845596.34874690,720,7.57523000,475643.77661780,0
2024-05-04 00:30:00,62802.01,62828.0,62802.0,62827.99,7.38359,1714782659999,463817.64037990,469,4.09858000,257441.20562830,0
2024-05-04 00:31:00,62827.99,62828.0,62799.83,62799.83,9.77996,1714782719999,614340.43421840,575,2.84771000,178890.10578890,0
2024-05-04 00:32:00,62799.84,62842.28,62797.53,62842.27,17.85444,1714782779999,1121605.41510700,738,9.10528000,572000.40730350,0
2024-05-04 00:33:00,62842.27,62849.33,62841.64,62849.33,6.86377,1714782839999,431334.34967170,428,4.66145000,292935.47568020,0
2024-05-04 00:34:00,62849.33,62858.22,62836.0,62836.01,5.33046,1714782899999,335008.00452800,428,2.70591000,170061.75523050,0
2024-05-04 00:35:00,62836.0,62853.7,62836.0,62836.0,5.43721,1714782959999,341685.41822170,451,2.27354000,142867.17979450,0
2024-05-04 00:36:00,62836.0,62836.01,62806.76,62806.77,5.89813,1714783019999,370525.03419620,476,1.99088000,125062.95456300,0
2024-05-04 00:37:00,62806.77,62837.61,62806.76,62833.3,7.66747,1714783079999,481680.91899820,617,5.80384000,364584.85097430,0
2024-05-04 00:38:00,62833.3,62866.88,62833.3,62863.59,9.44145,1714783139999,593407.83683030,684,5.83474000,366696.30714230,0
2024-05-04 00:39:00,62863.6,62930.72,62853.59,62928.0,20.10835,1714783199999,1264746.85970600,906,15.12790000,951507.37148980,0
2024-05-04 00:40:00,62928.01,63010.13,62912.52,63004.63,20.21869,1714783259999,1273206.96184460,1153,15.73454000,990953.41335050,0
2024-05-04 00:41:00,63004.63,63004.64,62934.62,62939.01,11.61612,1714783319999,731372.68452530,581,3.65270000,229951.87827470,0
