timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-04-20 00:00:00,63818.01,63854.8,63802.21,63806.01,31.71224,1713571259999,2024032.90246370,1485,12.69580000,810292.36849180,0
2024-04-20 00:01:00,63806.0,63806.01,63708.71,63722.28,71.01929,1713571319999,4526831.11424760,2174,45.28537000,2885829.54258360,0
2024-04-20 00:02:00,63722.27,63765.98,63665.21,63748.0,54.18909,1713571379999,3453532.69507850,3022,25.38850000,1618025.72106210,0
2024-04-20 00:03:00,63747.99,63748.0,63668.01,63736.29,20.02461,1713571439999,1275953.19819500,1498,8.59366000,547592.23460970,0
2024-04-20 00:04:00,63736.28,63846.14,63736.28,63828.23,32.93963,1713571499999,2100915.67862260,2268,23.78403000,1516630.87028430,0
2024-04-20 00:05:00,63828.23,63870.0,63784.61,63856.0,39.58739,1713571559999,2526950.24908550,1437,23.51275000,1500806.32061300,0
2024-04-20 00:06:00,63856.0,63948.1,63850.0,63948.1,21.77568,1713571619999,1391509.90589940,1664,15.53287000,992570.86176870,0
2024-04-20 00:07:00,63948.1,63951.07,63886.64,63887.16,26.2931,1713571679999,1680362.22178110,1199,10.70654000,684151.19714160,0
2024-04-20 00:08:00,63887.15,63959.48,63887.15,63937.99,19.00512,1713571739999,1214968.99512990,1102,11.90222000,760846.49660970,0
2024-04-20 00:09:00,63937.98,63968.0,63934.0,63964.47,22.27006,1713571799999,1424279.32492050,930,15.90808000,1017384.15632610,0
2024-04-20 00:10:00,63964.48,63968.0,63876.93,63918.01,27.70662,1713571859999,1770909.39691680,1282,9.57168000,611869.47065860,0
2024-04-20 00:11:00,63918.01,63918.01,63734.96,63743.99,43.80003,1713571919999,2794636.17228290,1335,10.45089000,666551.22130920,0
2024-04-20 00:12:00,63743.98,63749.38,63643.08,63673.66,48.16247,1713571979999,3066864.31346220,2111,25.89887000,1648997.76836530,0
2024-04-20 00:13:00,63673.66,63797.58,63673.66,63722.0,29.85378,1713572039999,1902522.36026480,1509,17.70937000,1128514.74628760,0
2024-04-20 00:14:00,63722.0,63732.64,63699.58,63732.6,25.61843,1713572099999,1632496.81562320,1123,8.67587000,552835.06986450,0
2024-04-20 00:15:00,63732.6,63784.62,63682.0,63686.01,26.03113,1713572159999,1659001.39876790,1493,11.51176000,733696.35068750,0
2024-04-20 00:16:00,63686.01,63695.52,63630.77,63657.36,49.32399,1713572219999,3140364.31198290,1833,20.06841000,1277580.47554370,0
2024-04-20 00:17:00,63657.36,63657.37,63548.0,63608.29,91.9951,1713572279999,5849371.71524010,2822,39.49582000,2511339.10529740,0
2024-04-20 00:18:00,63608.28,63645.51,63586.63,63613.17,11.98641,1713572339999,762607.87560990,1130,7.07154000,449886.68882740,0
2024-04-20 00:19:00,63613.17,63616.96,63432.78,63527.97,94.52238,1713572399999,6001017.20593480,3869,45.35537000,2879123.08187720,0
2024-04-20 00:20:00,63527.96,63527.97,63418.0,63418.01,49.90295,1713572459999,3166422.17276640,1868,14.35181000,910659.54957610,0
2024-04-20 00:21:00,63418.0,63672.62,63418.0,63668.66,87.06392,1713572519999,5532264.20623290,2621,59.30776000,3768732.20456300,0
2024-04-20 00:22:00,63668.65,63863.88,63662.01,63845.86,73.46622,1713572579999,4684434.06363860,3889,54.87405000,3498487.68404130,0
2024-04-20 00:23:00,63845.87,64222.28,63845.86,64222.28,141.85855,1713572639999,9090100.25214960,9790,98.23700000,6293848.81311150,0
2024-04-20 00:24:00,64221.99,64263.41,64001.9,64012.01,73.0244,1713572699999,4682505.29682990,3702,37.60457000,2411235.13348010,0
2024-04-20 00:25:00,64012.01,64019.59,63835.25,63880.01,53.91338,1713572759999,3445966.35511940,2650,20.56160000,1314139.98568890,0
2024-04-20 00:26:00,63880.01,64000.0,63869.67,63968.02,40.49107,1713572819999,2589769.45564360,2009,21.52015000,1376201.39220110,0
2024-04-20 00:27:00,63968.03,63976.0,63860.01,63873.06,29.16631,1713572879999,1863615.42189460,1597,14.31013000,914314.69031160,0
2024-04-20 00:28:00,63873.05,63928.0,63830.44,63900.0,32.84837,1713572939999,2098356.74511950,1666,19.78750000,1264105.49076940,0
2024-04-20 00:29:00,63900.0,63900.01,63802.0,63862.0,33.35347,1713572999999,2129283.78608750,1761,15.51063000,990131.91829600,0
2024-04-20 00:30:00,63861.99,63928.14,63842.78,63928.14,27.01805,1713573059999,1726317.00928890,1566,18.26735000,1167114.43956850,0
2024-04-20 00:31:00,63928.13,63997.37,63850.0,63978.01,30.9379,1713573119999,1977522.14651490,2092,22.80491000,1457692.07184770,0
2024-04-20 00:32:00,63978.01,63985.04,63841.99,63842.0,24.63507,1713573179999,1574545.07819390,2313,9.84745000,629440.36610030,0
2024-04-20 00:33:00,63841.99,63938.48,63841.99,63906.01,21.5538,1713573239999,1377219.92221610,1476,14.71001000,939845.18728200,0
2024-04-20 00:34:00,63906.02,63938.47,63873.7,63938.47,13.96913,1713573299999,892544.50047600,1363,10.17105000,649897.64412090,0
2024-04-20 00:35:00,63938.47,63969.24,63871.0,63871.0,19.96692,1713573359999,1276183.16884030,1387,8.15636000,521346.50448830,0
2024-04-20 00:36:00,63871.0,63920.0,63756.54,63763.99,27.70995,1713573419999,1768851.66540370,2108,7.55961000,482714.81871720,0
2024-04-20 00:37:00,63764.0,63820.0,63723.53,63810.02,18.38117,1713573479999,1172222.99291880,1556,11.63184000,741879.19851600,0
2024-04-20 00:38:00,63810.01,63810.02,63746.01,63766.0,15.22472,1713573539999,970872.67217360,879,9.09738000,580118.93096440,0
2024-04-20 00:39:00,63766.01,63810.01,63728.67,63810.01,14.16633,1713573599999,903326.05113310,1210,10.40315000,663410.82108790,0
2024-04-20 00:40:00,63810.0,63943.92,63810.0,63920.01,26.56574,1713573659999,1697390.90849600,1677,19.08023000,1218927.96674200,0
2024-04-20 00:41:00,63920.01,63949.97,63854.98,63932.45,16.83098,1713573719999,1075552.71543770,1645,8.71997000,557285.83108180,0
2024-04-20 00:42:00,63932.46,63938.02,63865.44,63865.45,16.64289,1713573779999,1063393.27052490,1266,4.70060000,300393.99778030,0
2024-04-20 00:43:00,63865.45,63892.0,63834.09,63846.15,19.38526,1713573839999,1237938.35483190,1115,14.01307000,894819.40178300,0
2024-04-20 00:44:00,63846.16,63856.0,63820.0,63830.0,6.45145,1713573899999,411800.57357730,792,2.21163000,141166.54368940,0
2024-04-20 00:45:00,63830.0,63924.39,63820.76,63894.99,18.4285,1713573959999,1176967.24075170,1417,12.46302000,796015.33614610,0
2024-04-20 00:46:00,63894.99,63895.0,63753.84,63770.0,15.3443,1713574019999,979457.29876480,1163,6.15219000,392783.53342730,0
2024-04-20 00:47:00,63770.01,63770.01,63709.22,63742.01,30.54607,1713574079999,1947122.05241770,1278,14.69733000,936834.49231100,0
2024-04-20 00:48:00,63742.01,63746.88,63664.45,63664.46,44.18987,1713574139999,2815430.10971370,1900,8.77786000,559190.43911030,0
2024-04-20 00:49:00,63664.45,63664.46,63570.45,63618.91,37.85284,1713574199999,2407929.10213520,2553,18.55195000,1180027.93224230,0
2024-04-20 00:50:00,63618.91,63645.98,63457.94,63517.99,56.1789,1713574259999,3570020.44008600,3218,19.68320000,1250515.63378490,0
2024-04-20 00:51:00,63517.99,63574.0,63468.59,63479.98,38.27886,1713574319999,2431938.41136090,1659,16.30537000,1035864.79557640,0
2024-04-20 00:52:00,63479.98,63507.51,63446.15,63447.99,12.93492,1713574379999,821114.35516650,1163,4.86314000,308720.70456400,0
2024-04-20 00:53:00,63448.0,63466.0,63444.0,63461.12,20.15221,1713574439999,1278852.19982930,920,5.99393000,380334.21195030,0
2024-04-20 00:54:00,63461.13,63580.0,63461.12,63564.29,31.34206,1713574499999,1991117.86296660,1338,21.85429000,1388122.68418730,0
2024-04-20 00:55:00,63564.28,63607.99,63507.69,63530.0,35.08772,1713574559999,2230225.74457620,1452,18.97151000,1205840.06250130,0
2024-04-20 00:56:00,63530.0,63551.99,63521.13,63544.66,12.76978,1713574619999,811369.25958070,986,5.81751000,369633.85165150,0
2024-04-20 00:57:00,63544.65,63574.25,63534.0,63573.72,15.47454,1713574679999,983465.88459250,1091,9.30868000,591607.27101160,0
2024-04-20 00:58:00,63573.73,63573.73,63550.58,63550.59,5.15189,1713574739999,327474.75962010,465,1.46576000,93170.30588710,0
2024-04-20 00:59:00,63550.58,63550.59,63444.5,63444.51,31.36579,1713574799999,1991364.62164520,1216,6.45431000,409700.29841890,0
2024-04-20 01:00:00,63444.51,63468.1,63238.52,63242.97,96.56443,1713574859999,6115986.03446320,4715,42.02084000,2660428.33042540,0
2024-04-20 01:01:00,63242.97,63328.7,63214.87,63228.01,53.53884,1713574919999,3386927.33491470,2225,30.43860000,1925603.81507230,0
2024-04-20 01:02:00,63228.0,63286.27,63215.5,63231.29,34.38231,1713574979999,2174283.36477460,1474,17.13190000,1083363.58291950,0
2024-04-20 01:03:00,63231.29,63231.29,63090.07,63231.28,124.5395,1713575039999,7865154.90419000,3933,56.69241000,3579964.73329080,0
2024-04-20 01:04:00,63231.28,63332.57,63230.76,63326.01,52.2047,1713575099999,3304142.73195120,1519,38.22432000,2419340.94613310,0
2024-04-20 01:05:00,63326.0,63347.66,63238.52,63246.0,46.39909,1713575159999,2936779.69535070,1799,29.46267000,1864866.93941780,0
2024-04-20 01:06:00,63246.0,63428.31,63246.0,63402.01,37.91031,1713575219999,2402076.28064620,2276,24.01838000,1521589.29320090,0
2024-04-20 01:07:00,63402.0,63402.01,63292.3,63310.0,34.51749,1713575279999,2186552.00136770,1438,14.40264000,912191.47069900,0
2024-04-20 01:08:00,63309.99,63436.01,63306.25,63384.0,47.12324,1713575339999,2987192.10823830,1523,28.33576000,1796056.42082930,0
2024-04-20 01:09:00,63383.99,63400.0,63326.0,63326.01,39.90604,1713575399999,2528684.05465830,1145,12.41906000,787002.71153350,0
2024-04-20 01:10:00,63326.0,63409.77,63323.07,63409.76,25.68075,1713575459999,1627411.39495820,915,21.72197000,1376510.68125290,0
2024-04-20 01:11:00,63409.76,63551.99,63409.76,63528.97,29.47116,1713575519999,1870835.74536970,2349,21.92225000,1391359.49694980,0
2024-04-20 01:12:00,63528.96,63594.0,63500.01,63590.0,24.6391,1713575579999,1565957.27624470,1602,16.02295000,1018418.36428180,0
2024-04-20 01:13:00,63589.99,63592.14,63490.66,63497.99,28.10453,1713575639999,1785959.09099370,1226,8.16508000,518860.65263040,0
2024-04-20 01:14:00,63497.99,63503.98,63482.78,63492.0,25.19629,1713575699999,1599783.19632790,735,16.36681000,1039143.48606670,0
2024-04-20 01:15:00,63492.01,63565.99,63486.0,63563.73,14.03449,1713575759999,891415.50542050,916,11.40384000,724297.52268430,0
2024-04-20 01:16:00,63563.74,63630.74,63560.0,63597.24,22.97347,1713575819999,1460824.79341020,1394,15.96034000,1014750.80772200,0
2024-04-20 01:17:00,63597.25,63597.25,63548.0,63572.32,9.84934,1713575879999,626112.25248340,751,4.85799000,308794.13237600,0
2024-04-20 01:18:00,63572.32,63600.01,63568.63,63600.0,9.22389,1713575939999,586513.03826610,530,7.20688000,458279.76291350,0
2024-04-20 01:19:00,63600.0,63613.0,63578.16,63605.14,21.64626,1713575999999,1376663.83991800,763,15.05769000,957638.31333770,0
2024-04-20 01:20:00,63605.14,63606.0,63569.54,63588.66,11.44309,1713576059999,727683.60459180,655,7.09056000,450881.19611000,0
2024-04-20 01:21:00,63588.66,63588.66,63522.0,63536.0,14.29003,1713576119999,908134.87444550,951,5.27271000,335052.06768000,0
2024-04-20 01:22:00,63536.01,63592.18,63530.47,63584.0,9.84224,1713576179999,625643.23726380,827,7.02450000,446488.12225620,0
2024-04-20 01:23:00,63584.0,63591.39,63572.09,63591.39,8.18354,1713576239999,520335.75630750,598,5.39468000,343013.23303130,0
2024-04-20 01:24:00,63591.38,63591.39,63494.0,63494.61,15.26194,1713576299999,969736.88356690,882,2.84904000,181044.33437490,0
2024-04-20 01:25:00,63494.62,63506.0,63476.92,63503.39,14.14796,1713576359999,898311.94871840,770,9.39199000,596341.41738680,0
2024-04-20 01:26:00,63503.38,63503.39,63432.92,63439.99,15.91779,1713576419999,1010314.16963210,799,2.75950000,175116.89192870,0
2024-04-20 01:27:00,63439.99,63458.0,63430.0,63451.55,6.1521,1713576479999,390329.20566310,511,3.81183000,241850.05310620,0
2024-04-20 01:28:00,63451.54,63517.17,63450.11,63499.89,12.46193,1713576539999,791048.56949340,845,7.86799000,499401.79513040,0
2024-04-20 01:29:00,63499.89,63522.79,63484.66,63522.79,6.51048,1713576599999,413439.47576290,597,3.66725000,232902.15334820,0
2024-04-20 01:30:00,63522.78,63550.36,63489.29,63550.35,13.71856,1713576659999,871337.39484150,1128,7.57766000,481340.25378680,0
2024-04-20 01:31:00,63550.36,63599.13,63550.35,63599.13,10.51967,1713576719999,668772.63499740,909,6.51637000,414273.02166720,0
2024-04-20 01:32:00,63599.12,63617.4,63483.28,63487.99,24.69484,1713576779999,1568788.61384640,1215,15.06679000,956977.57203370,0
2024-04-20 01:33:00,63487.98,63559.1,63462.0,63559.09,29.91597,1713576839999,1899864.56653440,1330,18.92016000,1201529.87713600,0
2024-04-20 01:34:00,63559.1,63611.53,63559.09,63594.17,19.69262,1713576899999,1252281.03216930,840,12.44724000,791482.17634320,0
2024-04-20 01:35:00,63594.16,63604.0,63524.33,63527.51,7.5624,1713576959999,480652.46743340,755,1.97389000,125461.28900060,0
2024-04-20 01:36:00,63527.52,63537.25,63520.92,63525.02,7.52912,1713577019999,478328.53334900,633,3.89543000,247475.26007220,0
2024-04-20 01:37:00,63525.01,63525.02,63480.54,63480.55,9.27036,1713577079999,588778.39225870,554,0.74907000,47575.12443420,0
2024-04-20 01:38:00,63480.54,63525.0,63480.54,63520.0,20.83808,1713577139999,1323413.06668820,874,14.72962000,935452.17935820,0
2024-04-20 01:39:00,63520.0,63599.99,63514.0,63592.0,23.02368,1713577199999,1463028.81589160,1024,18.45215000,1172431.43950580,0
2024-04-20 01:40:00,63592.01,63661.29,63570.0,63570.0,17.14028,1713577259999,1090368.42823820,1516,8.72472000,555021.81174180,0
2024-04-20 01:41:00,63570.01,63570.01,63506.01,63551.98,20.32784,1713577319999,1291411.24608630,989,9.25332000,587819.06128590,0
2024-04-20 01:42:00,63551.98,63594.07,63551.98,63580.06,7.53652,1713577379999,479162.65559110,701,3.87045000,246060.20394420,0
2024-04-20 01:43:00,63580.07,63656.0,63580.06,63656.0,7.05052,1713577439999,448549.17659650,978,6.10855000,388620.33969440,0
2024-04-20 01:44:00,63656.0,63656.0,63600.6,63619.29,6.9327,1713577499999,441071.78371690,779,2.42728000,154424.19990600,0
2024-04-20 01:45:00,63619.29,63623.99,63556.09,63605.99,11.28404,1713577559999,717466.17471470,889,6.06220000,385401.89182800,0
2024-04-20 01:46:00,63606.0,63688.0,63605.99,63682.01,11.5785,1713577619999,736939.16328930,1159,9.76139000,621269.88111440,0
2024-04-20 01:47:00,63682.01,63682.01,63632.0,63667.99,22.8591,1713577679999,1454908.98765590,954,16.21766000,1032189.94325570,0
2024-04-20 01:48:00,63668.0,63712.0,63661.53,63711.99,13.10039,1713577739999,834272.30870610,1396,9.67750000,616286.81814130,0
2024-04-20 01:49:00,63712.0,63777.03,63711.99,63761.98,14.37344,1713577799999,916217.88777290,1732,10.69500000,681738.08181030,0
2024-04-20 01:50:00,63761.98,63761.99,63704.45,63704.45,9.11184,1713577859999,580679.00801200,591,1.52407000,97137.47844620,0
2024-04-20 01:51:00,63704.46,63748.0,63684.0,63684.0,10.75145,1713577919999,685121.43987790,954,4.36849000,278365.67455410,0
2024-04-20 01:52:00,63684.01,63736.0,63670.0,63735.99,9.98213,1713577979999,635841.25756340,812,7.24101000,461232.34404480,0
2024-04-20 01:53:00,63736.0,63736.0,63692.31,63721.48,8.26712,1713578039999,526734.94458990,760,3.60278000,229529.83434600,0
2024-04-20 01:54:00,63721.48,63740.06,63718.0,63738.01,6.14675,1713578099999,391736.70480630,605,3.35768000,213980.29031470,0
2024-04-20 01:55:00,63738.01,63738.01,63684.0,63684.01,9.67863,1713578159999,616565.29436780,721,2.02978000,129305.11646300,0
2024-04-20 01:56:00,63684.0,63700.0,63674.0,63700.0,11.59655,1713578219999,738580.55817470,683,5.51056000,350958.84592170,0
2024-04-20 01:57:00,63699.99,63738.74,63686.0,63713.69,9.4397,1713578279999,601445.95191250,916,5.18039000,330037.49943430,0
2024-04-20 01:58:00,63713.69,63737.17,63704.0,63704.0,7.75025,1713578339999,493878.48062020,660,4.10581000,261636.76150010,0
2024-04-20 01:59:00,63704.0,63704.01,63655.54,63656.0,10.06358,1713578399999,640884.62145730,615,2.17454000,138458.58410090,0
2024-04-20 02:00:00,63656.0,63668.01,63638.22,63660.01,12.77059,1713578459999,812956.75347920,1003,7.21509000,459295.18375690,0
2024-04-20 02:01:00,63660.0,63748.69,63660.0,63737.18,24.01325,1713578519999,1529498.07646650,1014,19.68937000,1253969.98995570,0
2024-04-20 02:02:00,63737.18,63737.18,63692.3,63692.3,10.11124,1713578579999,644101.15701220,581,4.97380000,316810.80804180,0
