timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-05-02 00:00:00,58364.97,58410.79,58350.0,58400.0,309.55199,1714608059999,18072227.51799200,7975,91.52265000,5342294.99155510,0
2024-05-02 00:01:00,58400.01,58446.01,58350.0,58387.87,290.23966,1714608119999,16947879.29374740,4915,85.14852000,4971508.89105970,0
2024-05-02 00:02:00,58387.86,58467.7,58376.01,58450.95,104.25081,1714608179999,6090750.01254850,2581,54.79675000,3201319.93603320,0
2024-05-02 00:03:00,58450.95,58549.1,58450.94,58490.39,141.93311,1714608239999,8301961.60174210,2303,109.23009000,6389572.24183500,0
2024-05-02 00:04:00,58490.38,58610.55,58490.38,58600.01,283.8705,1714608299999,16625390.77194600,6701,115.55943000,6767230.36484940,0
2024-05-02 00:05:00,58600.01,58600.01,58462.06,58462.07,128.39793,1714608359999,7518563.30968150,2927,15.33661000,897348.14684140,0
2024-05-02 00:06:00,58462.07,58469.98,58401.15,58401.17,20.04317,1714608419999,1171185.68212330,1226,4.37113000,255376.46506430,0
2024-05-02 00:07:00,58401.17,58406.0,58350.01,58351.1,39.29988,1714608479999,2293922.91754600,1547,13.21975000,771656.85267440,0
2024-05-02 00:08:00,58351.11,58400.0,58322.25,58367.77,95.4586,1714608539999,5570972.06996280,1715,56.56844000,3301212.45718780,0
2024-05-02 00:09:00,58367.77,58431.1,58367.77,58411.04,71.78242,1714608599999,4192707.40424310,1634,11.73894000,685561.67065280,0
2024-05-02 00:10:00,58411.05,58411.05,58370.24,58385.62,42.97622,1714608659999,2509541.29567870,1160,7.47986000,436721.11954870,0
2024-05-02 00:11:00,58385.62,58405.38,58345.32,58400.01,120.2652,1714608719999,7021537.74450590,2253,56.37554000,3290813.28090110,0
2024-05-02 00:12:00,58400.01,58411.05,58376.34,58400.0,71.35679,1714608779999,4167110.46451300,1223,21.74858000,1270046.78631040,0
2024-05-02 00:13:00,58400.0,58411.03,58400.0,58400.01,35.79135,1714608839999,2090290.72815090,1077,8.64578000,504927.60854960,0
2024-05-02 00:14:00,58400.01,58405.08,58254.9,58267.7,69.19079,1714608899999,4037054.79222140,2029,14.02427000,817790.57049950,0
2024-05-02 00:15:00,58267.69,58287.06,58212.19,58284.13,38.24713,1714608959999,2228251.59189870,1606,16.09719000,937665.62044120,0
2024-05-02 00:16:00,58284.13,58422.22,58284.12,58411.97,126.1567,1714609019999,7359875.37246950,1981,71.96807000,4197383.52248060,0
2024-05-02 00:17:00,58411.98,58416.0,58358.49,58358.49,25.59831,1714609079999,1494720.86484830,861,3.50801000,204797.97860290,0
2024-05-02 00:18:00,58358.5,58361.12,58358.48,58358.49,6.65513,1714609139999,388384.30525190,398,1.12453000,65626.01480000,0
2024-05-02 00:19:00,58358.49,58361.02,58350.0,58350.0,12.52113,1714609199999,730653.88623180,563,2.04954000,119596.92583980,0
2024-05-02 00:20:00,58350.01,58354.0,58283.51,58283.51,28.90765,1714609259999,1686166.73671560,1053,1.42286000,82968.28817680,0
2024-05-02 00:21:00,58283.51,58300.51,58227.98,58269.45,98.80235,1714609319999,5757823.16956160,1884,38.78072000,2259630.52290150,0
2024-05-02 00:22:00,58269.45,58291.09,58259.0,58267.95,26.32117,1714609379999,1533679.73204280,783,9.94945000,579762.28672830,0
2024-05-02 00:23:00,58267.95,58296.0,58221.32,58221.33,56.90927,1714609439999,3315233.46324700,1268,8.26357000,481416.73198480,0
2024-05-02 00:24:00,58221.32,58235.99,58142.85,58166.0,57.75372,1714609499999,3360731.32812010,1908,21.30174000,1239445.26065520,0
2024-05-02 00:25:00,58166.01,58166.01,58112.35,58150.01,106.6051,1714609559999,6197899.47050610,1507,62.86827000,3655095.62492350,0
2024-05-02 00:26:00,58150.01,58170.72,58120.92,58170.71,79.72866,1714609619999,4636023.98277030,1217,19.19592000,1116165.16088340,0
2024-05-02 00:27:00,58170.71,58173.65,58134.23,58134.24,22.75612,1714609679999,1323292.57424340,787,7.25018000,421568.88189040,0
2024-05-02 00:28:00,58134.24,58160.0,58124.98,58146.19,25.60475,1714609739999,1488800.49611280,818,6.71716000,390533.62642830,0
2024-05-02 00:29:00,58146.19,58146.2,58129.99,58146.18,13.72014,1714609799999,797640.58930980,525,6.92586000,402618.05607540,0
2024-05-02 00:30:00,58146.19,58187.03,58146.18,58187.02,32.69107,1714609859999,1901511.56214560,1067,19.51083000,1134840.75401290,0
2024-05-02 00:31:00,58187.03,58198.06,58187.02,58198.06,10.3377,1714609919999,601577.47469690,487,6.40858000,372930.68950180,0
2024-05-02 00:32:00,58198.06,58198.06,58135.1,58135.1,65.22513,1714609979999,3794206.08753590,1514,7.84982000,456626.43789020,0
2024-05-02 00:33:00,58135.11,58135.11,57980.77,57986.0,98.70176,1714610039999,5729618.40809100,3151,25.09197000,1456313.97820600,0
