timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-04-28 00:00:00,63461.98,63496.0,63461.98,63484.0,8.91729,1714262459999,566067.78142350,852,5.91466000,375444.50494850,0
2024-04-28 00:01:00,63483.99,63508.0,63483.99,63508.0,10.11519,1714262519999,642275.46301420,649,6.98491000,443500.24831110,0
2024-04-28 00:02:00,63508.0,63530.0,63500.41,63500.42,20.30279,1714262579999,1289551.28871850,710,5.38978000,342332.33554080,0
2024-04-28 00:03:00,63500.41,63502.01,63483.02,63494.4,25.25798,1714262639999,1603649.12833680,975,12.89146000,818428.59183500,0
2024-04-28 00:04:00,63494.41,63520.0,63494.4,63519.99,7.9083,1714262699999,502259.87431330,522,6.41600000,407471.81572480,0
2024-04-28 00:05:00,63520.0,63520.0,63500.0,63500.0,16.87996,1714262759999,1072017.40423740,892,5.65556000,359178.12181540,0
2024-04-28 00:06:00,63500.01,63513.39,63497.99,63509.99,7.03637,1714262819999,446856.56346120,563,3.58216000,227494.64946040,0
2024-04-28 00:07:00,63509.99,63530.0,63486.91,63487.14,35.59321,1714262879999,2260610.00502740,1143,16.19990000,1028853.59686490,0
2024-04-28 00:08:00,63487.14,63496.0,63487.14,63495.99,5.54492,1714262939999,352063.66602730,427,2.67770000,170007.30081300,0
2024-04-28 00:09:00,63496.0,63511.89,63495.99,63508.13,7.94395,1714262999999,504508.92821940,553,3.62528000,230236.54348540,0
2024-04-28 00:10:00,63508.14,63508.14,63508.13,63508.13,4.97045,1714263059999,315664.00202300,365,1.72645000,109643.62830300,0
2024-04-28 00:11:00,63508.13,63508.14,63500.27,63500.27,6.12772,1714263119999,389144.45154810,472,1.24779000,79241.28607100,0
2024-04-28 00:12:00,63500.27,63524.22,63481.7,63508.01,15.84506,1714263179999,1006200.38845250,1027,4.67948000,297157.34768790,0
2024-04-28 00:13:00,63508.02,63508.02,63506.0,63506.01,2.06762,1714263239999,131308.72039800,412,0.35305000,22421.02722670,0
2024-04-28 00:14:00,63506.01,63506.01,63484.35,63493.99,6.26765,1714263299999,397983.49888850,630,1.12296000,71303.02508870,0
2024-04-28 00:15:00,63493.99,63498.0,63482.98,63488.0,4.31956,1714263359999,274252.46424390,416,1.27975000,81247.84295600,0
2024-04-28 00:16:00,63487.99,63488.0,63456.86,63463.11,21.93078,1714263419999,1391983.49012310,883,5.54647000,352006.72581800,0
2024-04-28 00:17:00,63463.1,63488.0,63463.1,63487.86,3.26529,1714263479999,207277.20251870,447,1.62059000,102874.74058650,0
2024-04-28 00:18:00,63487.85,63487.86,63478.0,63486.72,5.33734,1714263539999,338842.21636030,386,0.87850000,55770.17831030,0
2024-04-28 00:19:00,63486.73,63486.73,63486.24,63486.24,3.85963,1714263599999,245034.06818750,346,0.98814000,62733.60370290,0
2024-04-28 00:20:00,63486.25,63513.34,63486.24,63513.33,16.70463,1714263659999,1060740.46151560,627,12.56100000,797589.90862120,0
2024-04-28 00:21:00,63513.33,63527.87,63502.04,63524.45,7.69217,1714263719999,488560.17414420,488,4.74115000,301126.51083420,0
2024-04-28 00:22:00,63524.45,63539.57,63524.44,63539.56,6.65122,1714263779999,422554.65290990,227,6.30441000,400520.85492610,0
2024-04-28 00:23:00,63539.57,63599.84,63539.56,63568.01,42.83743,1714263839999,2723339.13510730,1327,31.44736000,1999106.32702300,0
2024-04-28 00:24:00,63568.0,63586.0,63563.46,63567.19,15.99413,1714263899999,1016721.41040660,445,6.82825000,434055.35603590,0
2024-04-28 00:25:00,63567.19,63594.0,63562.53,63594.0,10.91169,1714263959999,693747.89383630,503,8.43913000,536537.22884890,0
2024-04-28 00:26:00,63594.0,63699.0,63589.74,63654.0,57.65662,1714264019999,3669126.75490650,2542,40.79073000,2595418.80304770,0
2024-04-28 00:27:00,63654.0,63654.01,63629.47,63630.07,12.6436,1714264079999,804566.87899410,430,6.36384000,404939.08101230,0
2024-04-28 00:28:00,63630.07,63699.0,63630.06,63695.36,30.82696,1714264139999,1962785.33850600,818,19.45867000,1238839.26084830,0
2024-04-28 00:29:00,63695.36,63748.55,63695.36,63734.0,38.54748,1714264199999,2456137.45261710,1588,32.48790000,2069891.25926990,0
2024-04-28 00:30:00,63734.01,63734.01,63676.0,63676.0,11.11278,1714264259999,707853.41519680,574,5.37641000,342422.62961080,0
2024-04-28 00:31:00,63676.01,63711.91,63676.0,63706.23,13.14525,1714264319999,837259.63505390,549,10.09379000,642869.12459220,0
2024-04-28 00:32:00,63706.22,63706.23,63658.51,63658.51,6.27538,1714264379999,399591.26732250,427,1.16581000,74243.70408470,0
2024-04-28 00:33:00,63658.52,63658.52,63637.19,63637.19,3.37609,1714264439999,214888.02471520,502,1.28152000,81576.37833640,0
2024-04-28 00:34:00,63637.19,63637.2,63630.21,63630.21,2.71887,1714264499999,173011.03009630,288,0.47131000,29990.26292180,0
2024-04-28 00:35:00,63630.22,63643.97,63617.88,63629.86,13.40426,1714264559999,852925.67946700,521,5.69572000,362391.48925580,0
2024-04-28 00:36:00,63629.87,63629.87,63618.62,63625.08,1.83548,1714264619999,116777.04444460,246,0.86562000,55071.70075550,0
2024-04-28 00:37:00,63625.07,63633.81,63620.09,63620.11,3.24677,1714264679999,206577.29507540,308,2.56485000,163188.12340400,0
2024-04-28 00:38:00,63620.11,63621.86,63602.59,63602.6,5.85919,1714264739999,372723.01558180,319,0.94336000,60013.40032510,0
2024-04-28 00:39:00,63602.6,63614.0,63602.6,63613.99,3.68651,1714264799999,234490.66437510,283,3.28632000,209034.16372530,0
2024-04-28 00:40:00,63614.0,63631.12,63613.99,63621.09,8.35865,1714264859999,531786.11249020,354,6.81439000,433533.10684870,0
2024-04-28 00:41:00,63621.09,63621.09,63621.08,63621.08,1.50566,1714264919999,95791.72573890,202,1.04261000,66331.98464490,0
2024-04-28 00:42:00,63621.08,63621.09,63621.08,63621.08,0.85883,1714264979999,54639.69694530,201,0.48089000,30594.74597010,0
2024-04-28 00:43:00,63621.09,63621.09,63586.49,63586.49,6.97777,1714265039999,443842.71831830,467,0.60752000,38645.60846020,0
2024-04-28 00:44:00,63586.5,63586.5,63574.99,63574.99,6.9422,1714265099999,441395.86548370,467,2.11735000,134624.22845760,0
2024-04-28 00:45:00,63575.0,63575.0,63558.49,63558.5,5.55038,1714265159999,352798.36944920,360,0.31613000,20094.42829960,0
2024-04-28 00:46:00,63558.5,63576.74,63544.69,63576.73,19.88175,1714265219999,1263655.99168700,451,5.97791000,379961.92253270,0
2024-04-28 00:47:00,63576.73,63585.24,63564.0,63574.23,21.01229,1714265279999,1335795.75566550,450,14.15838000,900023.84784230,0
2024-04-28 00:48:00,63574.23,63618.7,63574.23,63618.69,10.16305,1714265339999,646192.44552800,388,5.22508000,332258.87459440,0
2024-04-28 00:49:00,63618.69,63630.57,63612.0,63612.01,5.9401,1714265399999,377940.51723100,450,3.62001000,230330.03663830,0
